ref,start,end,new_start,new_end,before,after,rule
2Kgs.20.9,46,51,46,51,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.20.9,62,66,62,66,HErr,HERR,name:Luther-divine-capitalization
2Kgs.20.11,31,36,31,36,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.20.16,37,42,37,42,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.20.17,193,197,193,197,HErr,HERR,name:Luther-divine-capitalization
2Kgs.20.19,51,55,51,55,HErr,HERR,name:Luther-divine-capitalization
2Kgs.21.2,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.21.2,76,80,76,80,HErr,HERR,name:Luther-divine-capitalization
2Kgs.21.4,30,35,30,35,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.21.4,47,51,47,51,HErr,HERR,name:Luther-divine-capitalization
2Kgs.21.5,72,77,72,77,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.21.6,146,151,146,151,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.21.7,88,92,88,92,HErr,HERR,name:Luther-divine-capitalization
2Kgs.21.9,104,108,104,108,HErr,HERR,name:Luther-divine-capitalization
2Kgs.21.10,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
2Kgs.21.12,18,22,18,22,HErr,HERR,name:Luther-divine-capitalization
2Kgs.21.16,169,174,169,174,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.21.20,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.21.22,16,21,16,21,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.21.22,73,78,73,78,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.2,19,24,19,24,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.3,141,146,141,146,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.4,86,91,86,91,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.5,66,71,66,71,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.5,117,122,117,122,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.8,106,111,106,111,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.9,211,216,211,216,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.13,25,30,25,30,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.13,150,155,150,155,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.14,93,96,93,96,dem,der,grammar:Frau-determiner
2Kgs.22.14,97,102,97,101,Weibe,Frau,word:Weib-Frau
2Kgs.22.15,41,45,41,45,HErr,HERR,name:Luther-divine-capitalization
2Kgs.22.16,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
2Kgs.22.18,48,53,48,53,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.18,100,104,100,104,HErr,HERR,name:Luther-divine-capitalization
2Kgs.22.19,104,109,104,109,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.22.19,336,340,336,340,HErr,HERR,name:Luther-divine-capitalization
2Kgs.23.2,39,44,39,44,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.2,248,253,248,253,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.3,62,67,62,67,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.3,98,103,98,103,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.4,149,154,149,154,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.6,43,48,43,48,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.7,59,64,59,64,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.7,82,88,82,88,Weiber,Frauen,word:Weib-Frau
2Kgs.23.9,67,72,67,72,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.11,97,102,97,102,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.12,162,167,162,167,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.16,201,206,201,206,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.19,110,115,110,115,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.21,52,57,52,57,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.23,77,82,77,82,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.24,267,272,267,272,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.25,118,123,118,123,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.26,21,25,21,25,HErr,HERR,name:Luther-divine-capitalization
2Kgs.23.27,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
2Kgs.23.32,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.23.37,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.24.2,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
2Kgs.24.2,180,185,180,185,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.24.3,44,49,44,49,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.24.4,115,119,115,119,HErr,HERR,name:Luther-divine-capitalization
2Kgs.24.9,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.24.13,56,61,56,61,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.24.13,181,186,181,186,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.24.13,201,205,201,205,HErr,HERR,name:Luther-divine-capitalization
2Kgs.24.15,65,71,65,71,Weiber,Frauen,word:Weib-Frau
2Kgs.24.19,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.24.20,61,66,61,66,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.25.9,28,33,28,33,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.25.13,37,42,37,42,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.25.13,98,103,98,103,HErrn,HERRN,name:Luther-divine-capitalization
2Kgs.25.16,83,88,83,88,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.1.50,86,90,86,91,sein,seine,grammar:Frau-determiner
1Chr.1.50,91,95,92,96,Weib,Frau,word:Weib-Frau
1Chr.2.3,155,160,155,160,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.2.24,54,58,54,58,Weib,Frau,word:Weib-Frau
1Chr.2.26,25,28,25,29,ein,eine,grammar:Frau-determiner
1Chr.2.26,29,36,30,36,anderes,andere,grammar:Frau-adjective
1Chr.2.26,37,41,37,41,Weib,Frau,word:Weib-Frau
1Chr.2.29,0,3,0,3,Das,Die,grammar:Frau-determiner
1Chr.2.29,4,8,4,8,Weib,Frau,word:Weib-Frau
1Chr.2.35,50,53,50,53,zum,zur,grammar:Frau-determiner
1Chr.2.35,54,59,54,58,Weibe,Frau,word:Weib-Frau
1Chr.3.3,61,67,61,67,seinem,seiner,grammar:Frau-determiner
1Chr.3.3,68,73,68,72,Weibe,Frau,word:Weib-Frau
1Chr.4.5,42,48,42,48,Weiber,Frauen,word:Weib-Frau
1Chr.4.18,4,8,4,9,sein,seine,grammar:Frau-determiner
1Chr.4.18,9,18,10,18,jüdisches,jüdische,grammar:Frau-adjective
1Chr.4.18,19,23,19,23,Weib,Frau,word:Weib-Frau
1Chr.4.19,11,14,11,14,des,der,grammar:Frau-determiner
1Chr.4.19,15,21,15,19,Weibes,Frau,word:Weib-Frau
1Chr.5.41,41,45,41,45,HErr,HERR,name:Luther-divine-capitalization
1Chr.6.16,60,65,60,65,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.6.17,94,99,94,99,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.7.4,127,133,127,133,Weiber,Frauen,word:Weib-Frau
1Chr.7.15,33,39,33,39,Weiber,Frauen,word:Weib-Frau
1Chr.7.16,12,15,12,15,das,die,grammar:Frau-determiner
1Chr.7.16,16,20,16,20,Weib,Frau,word:Weib-Frau
1Chr.7.23,19,25,19,25,seinem,seiner,grammar:Frau-determiner
1Chr.7.23,26,31,26,30,Weibe,Frau,word:Weib-Frau
1Chr.8.8,71,77,71,77,Weiber,Frauen,word:Weib-Frau
1Chr.8.9,25,31,25,31,seinem,seiner,grammar:Frau-determiner
1Chr.8.9,32,37,32,36,Weibe,Frau,word:Weib-Frau
1Chr.8.29,45,49,45,50,sein,seine,grammar:Frau-determiner
1Chr.8.29,50,54,51,55,Weib,Frau,word:Weib-Frau
1Chr.9.19,230,235,230,235,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.9.20,78,82,78,82,HErr,HERR,name:Luther-divine-capitalization
1Chr.9.23,61,66,61,66,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.9.35,44,48,44,49,sein,seine,grammar:Frau-determiner
1Chr.9.35,49,53,50,54,Weib,Frau,word:Weib-Frau
1Chr.10.13,53,58,53,58,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.10.13,88,93,88,93,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.10.14,15,20,15,20,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.11.2,74,78,74,78,HErr,HERR,name:Luther-divine-capitalization
1Chr.11.3,111,116,111,116,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.11.3,180,185,180,185,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.11.9,38,42,38,42,HErr,HERR,name:Luther-divine-capitalization
1Chr.11.10,168,173,168,173,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.11.14,87,91,87,91,HErr,HERR,name:Luther-divine-capitalization
1Chr.11.18,202,207,202,207,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.12.24,141,146,141,146,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.13.2,76,81,76,81,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.13.6,142,147,142,147,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.13.10,26,31,26,31,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.13.11,32,36,32,36,HErr,HERR,name:Luther-divine-capitalization
1Chr.13.14,78,82,78,82,HErr,HERR,name:Luther-divine-capitalization
1Chr.14.2,31,35,31,35,HErr,HERR,name:Luther-divine-capitalization
1Chr.14.3,25,31,25,31,Weiber,Frauen,word:Weib-Frau
1Chr.14.10,121,125,121,125,HErr,HERR,name:Luther-divine-capitalization
1Chr.14.17,48,52,48,52,HErr,HERR,name:Luther-divine-capitalization
1Chr.15.2,96,100,96,100,HErr,HERR,name:Luther-divine-capitalization
1Chr.15.3,75,80,75,80,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.15.12,137,142,137,142,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.15.13,53,57,53,57,HErr,HERR,name:Luther-divine-capitalization
1Chr.15.14,72,77,72,77,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.15.15,125,130,125,130,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.15.25,123,128,123,128,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.15.26,58,63,58,63,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.15.28,54,59,54,59,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.15.29,31,36,31,36,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.2,95,100,95,100,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.3,48,55,48,54,Weibern,Frauen,word:Weib-Frau
1Chr.16.4,61,66,61,66,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.4,109,114,109,114,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.7,44,49,44,49,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.8,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.10,68,73,68,73,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.11,16,21,16,21,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.14,11,15,11,15,HErr,HERR,name:Luther-divine-capitalization
1Chr.16.23,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.25,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
1Chr.16.26,42,46,42,46,HErr,HERR,name:Luther-divine-capitalization
1Chr.16.28,16,21,16,21,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.28,51,56,51,56,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.29,16,21,16,21,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.29,96,101,96,101,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.31,93,97,93,97,HErr,HERR,name:Luther-divine-capitalization
1Chr.16.33,48,53,48,53,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.34,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.36,16,20,16,20,HErr,HERR,name:Luther-divine-capitalization
1Chr.16.36,108,113,108,113,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.37,50,55,50,55,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.39,85,90,85,90,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.40,13,18,13,18,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.40,133,138,133,138,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.16.41,103,108,103,108,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.17.1,149,154,149,154,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.17.4,55,59,55,59,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.7,58,62,58,62,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.10,70,74,70,74,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.16,38,43,38,43,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.17.16,69,73,69,73,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.17,205,209,205,209,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.19,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.20,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.22,68,72,68,72,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.23,5,9,5,9,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.24,63,67,63,67,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.26,5,9,5,9,HErr,HERR,name:Luther-divine-capitalization
1Chr.17.27,92,96,92,96,HErr,HERR,name:Luther-divine-capitalization
1Chr.18.6,119,123,119,123,HErr,HERR,name:Luther-divine-capitalization
1Chr.18.11,40,45,40,45,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.18.13,76,80,76,80,HErr,HERR,name:Luther-divine-capitalization
1Chr.19.13,95,99,95,99,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.2,145,152,145,153,wieviel,wie viel,orthography:wordlist
1Chr.21.3,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.9,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.10,52,56,52,56,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.11,58,62,58,62,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.12,166,171,166,171,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.12,215,220,215,220,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.13,71,76,71,76,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.14,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.15,84,88,84,88,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.15,213,218,213,218,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.16,52,57,52,57,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.17,156,160,156,160,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.18,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.18,98,103,98,103,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.19,71,76,71,76,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.22,81,86,81,86,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.24,142,147,142,147,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.26,29,34,29,34,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.26,99,104,99,104,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.27,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.28,44,48,44,48,HErr,HERR,name:Luther-divine-capitalization
1Chr.21.29,21,26,21,26,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.21.30,118,123,118,123,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.1,48,53,48,53,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.5,80,85,80,85,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.6,68,73,68,73,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.7,66,71,66,71,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.8,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.11,28,32,28,32,HErr,HERR,name:Luther-divine-capitalization
1Chr.22.11,85,90,85,90,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.12,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
1Chr.22.12,112,117,112,117,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.13,104,108,104,108,HErr,HERR,name:Luther-divine-capitalization
1Chr.22.14,57,62,57,62,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.16,83,87,83,87,HErr,HERR,name:Luther-divine-capitalization
1Chr.22.18,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
1Chr.22.18,167,172,167,172,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.19,45,50,45,50,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.19,113,118,113,118,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.19,167,172,167,172,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.22.19,242,247,242,247,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.4,48,53,48,53,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.5,41,46,41,46,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.13,161,166,161,166,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.13,212,217,212,217,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.24,196,201,196,201,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.25,23,27,23,27,HErr,HERR,name:Luther-divine-capitalization
1Chr.23.28,80,85,80,85,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.30,54,59,54,59,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.31,24,29,24,29,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.31,119,124,119,124,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.23.32,133,138,133,138,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.24.19,62,67,62,67,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.24.19,122,126,122,126,HErr,HERR,name:Luther-divine-capitalization
1Chr.25.3,189,194,189,194,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.25.6,86,91,86,91,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.25.7,59,64,59,64,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.26.12,117,122,117,122,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.26.22,93,98,93,98,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.26.27,69,74,69,74,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.26.30,163,168,163,168,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.27.23,85,89,85,89,HErr,HERR,name:Luther-divine-capitalization
1Chr.28.2,172,177,172,177,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.4,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
1Chr.28.5,40,44,40,44,HErr,HERR,name:Luther-divine-capitalization
1Chr.28.5,163,168,163,168,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.8,44,49,44,49,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.8,121,126,121,126,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.9,122,126,122,126,HErr,HERR,name:Luther-divine-capitalization
1Chr.28.10,26,30,26,30,HErr,HERR,name:Luther-divine-capitalization
1Chr.28.12,95,100,95,100,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.13,98,103,98,103,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.18,195,200,195,200,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.19,56,61,56,61,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.28.20,124,128,124,128,HErr,HERR,name:Luther-divine-capitalization
1Chr.28.20,252,257,252,257,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.1,210,215,210,215,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.5,165,170,165,170,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.8,80,85,80,85,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.9,90,95,90,95,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.10,14,19,14,19,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.10,74,78,74,78,HErr,HERR,name:Luther-divine-capitalization
1Chr.29.11,5,9,5,9,HErr,HERR,name:Luther-divine-capitalization
1Chr.29.11,138,142,138,142,HErr,HERR,name:Luther-divine-capitalization
1Chr.29.16,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
1Chr.29.18,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
1Chr.29.20,51,56,51,56,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.20,103,108,103,108,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.20,179,184,179,184,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.21,17,22,17,22,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.22,45,50,45,50,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.22,152,157,152,157,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.23,34,39,34,39,HErrn,HERRN,name:Luther-divine-capitalization
1Chr.29.25,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
2Chr.1.1,70,74,70,74,HErr,HERR,name:Luther-divine-capitalization
2Chr.1.3,163,168,163,168,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.1.5,117,122,117,122,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.1.6,49,54,49,54,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.1.9,13,17,13,17,HErr,HERR,name:Luther-divine-capitalization
2Chr.1.18,52,57,52,57,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.2.3,30,35,30,35,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.2.3,258,263,258,263,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.2.10,88,92,88,92,HErr,HERR,name:Luther-divine-capitalization
2Chr.2.11,40,44,40,44,HErr,HERR,name:Luther-divine-capitalization
2Chr.2.11,185,190,185,190,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.2.13,18,23,18,23,eines,einer,grammar:Frau-determiner
2Chr.2.13,24,30,24,28,Weibes,Frau,word:Weib-Frau
2Chr.2.15,46,53,46,54,wieviel,wie viel,orthography:wordlist
2Chr.3.1,41,46,41,46,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.4.16,109,114,109,114,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.5.1,62,67,62,67,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.5.2,172,177,172,177,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.5.7,51,56,51,56,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.5.10,94,98,94,98,HErr,HERR,name:Luther-divine-capitalization
2Chr.5.13,104,109,104,109,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.5.13,207,212,207,212,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.5.13,291,296,291,296,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.5.14,91,96,91,96,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.6.1,22,26,22,26,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.4,31,35,31,35,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.7,74,79,74,79,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.6.8,11,15,11,15,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.10,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.10,156,160,156,160,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.10,213,218,213,218,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.6.11,50,55,50,55,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.6.12,30,35,30,35,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.6.14,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.16,5,9,5,9,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.17,5,9,5,9,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.19,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.41,23,27,23,27,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.41,102,106,102,106,HErr,HERR,name:Luther-divine-capitalization
2Chr.6.42,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
2Chr.7.1,135,140,135,140,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.2,57,62,57,62,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.2,90,95,90,95,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.2,107,112,107,112,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.3,77,82,77,82,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.3,194,199,194,199,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.4,47,52,47,52,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.6,84,89,84,89,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.6,136,141,136,141,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.7,63,68,63,68,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.10,145,149,145,149,HErr,HERR,name:Luther-divine-capitalization
2Chr.7.11,36,41,36,41,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.11,132,137,132,137,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.7.12,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
2Chr.7.21,122,126,122,126,HErr,HERR,name:Luther-divine-capitalization
2Chr.7.22,38,43,38,43,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.8.1,42,47,42,47,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.8.11,127,131,127,132,Mein,Meine,grammar:Frau-determiner
2Chr.8.11,132,136,133,137,Weib,Frau,word:Weib-Frau
2Chr.8.11,237,242,238,243,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.8.12,30,35,30,35,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.8.12,65,70,65,70,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.8.16,66,71,66,71,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.8.16,123,128,123,128,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.9.4,184,189,184,189,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.9.8,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
2Chr.9.8,107,112,107,112,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.9.11,56,61,56,61,HErrn,HERRN,name:Luther-divine-capitalization
2Chr.10.15,89,93,89,93,HErr,HERR,name:Luther-divine-capitalization
